,label,tweet_id,date,flag,user,tweet_text
488039,0,2182416857,Mon Jun 15 13:08:29 PDT 2009,NO_QUERY,JessieStJames,ah man cant tour
356439,0,2044279906,Fri Jun 05 09:07:41 PDT 2009,NO_QUERY,conchordgirl,black personal
794640,0,2327056554,Thu Jun 25 07:51:46 PDT 2009,NO_QUERY,crazymitchell,trying arrange going see one go might go meal
1111338,4,1972210765,Sat May 30 08:47:16 PDT 2009,NO_QUERY,Gail_Maidment,made try post pic twit pic thing
790520,0,2325684670,Thu Jun 25 05:53:41 PDT 2009,NO_QUERY,TugceBaran,homework homework homework homework homework
889359,4,1687597037,Sun May 03 09:06:38 PDT 2009,NO_QUERY,twilightgurl00,u make video
1527326,4,2177178630,Mon Jun 15 05:36:42 PDT 2009,NO_QUERY,sudharsanan,get
1384086,4,2052625253,Sat Jun 06 01:23:49 PDT 2009,NO_QUERY,bluebubble112,love swift awesome
1578925,4,2189876282,Tue Jun 16 01:08:36 PDT 2009,NO_QUERY,lloydie74,well tug got seaside love town sometimes
1316809,4,2014191572,Wed Jun 03 00:44:18 PDT 2009,NO_QUERY,faded_girl,yes porto tomorrow woo
1059329,4,1963179315,Fri May 29 12:19:34 PDT 2009,NO_QUERY,thespyglass,one bloody awesome month
19250,0,1556806745,Sun Apr 19 00:26:20 PDT 2009,NO_QUERY,joeygar,looking forward working tomorrow think play dead space self watching history
313162,0,2001691311,Tue Jun 02 01:44:26 PDT 2009,NO_QUERY,wubanger5,recently either said thank back please forgive busy period lazy
612491,0,2224992410,Thu Jun 18 10:10:43 PDT 2009,NO_QUERY,DABULK,weather ridiculous summer start
1371891,4,2051210257,Fri Jun 05 21:08:20 PDT 2009,NO_QUERY,staciebee,right sad
816659,4,1551520640,Sat Apr 18 09:16:28 PDT 2009,NO_QUERY,BorrowLenses,thanks spreading word u worth
194867,0,1970382939,Sat May 30 03:38:38 PDT 2009,NO_QUERY,icwutudidtherr,someone snuggle
679919,0,2249360070,Fri Jun 19 22:11:06 PDT 2009,NO_QUERY,dlalotzcarlile,wondering baby sleeping finished twilight book start got boo
650288,0,2237524971,Fri Jun 19 05:56:50 PDT 2009,NO_QUERY,tierrafilhiol,good morning busy day work time booger lazily sick bed well
2270,0,1468340128,Tue Apr 07 01:04:25 PDT 2009,NO_QUERY,nicolalalalala,still sore come put tomorrow though
1568942,4,2188305212,Mon Jun 15 21:39:26 PDT 2009,NO_QUERY,missendyella88,
641934,0,2235362810,Fri Jun 19 01:02:05 PDT 2009,NO_QUERY,emks,wish could tell truth better hide upset everyone right
1296355,4,2004048594,Tue Jun 02 07:34:58 PDT 2009,NO_QUERY,nonikins,person
1529399,4,2177562205,Mon Jun 15 06:19:23 PDT 2009,NO_QUERY,glocalconsult,cooper say twitter quest hopefully twin quot baby like quot
520342,0,2192083597,Tue Jun 16 06:28:53 PDT 2009,NO_QUERY,thatshannah,wishing would tweet coz low today doubt happen tho busy rather work
64800,0,1688934371,Sun May 03 12:14:59 PDT 2009,NO_QUERY,jgewurz,use use
187740,0,1968718352,Fri May 29 22:03:13 PDT 2009,NO_QUERY,idarystad,caroline drove home shopping cart hilarious working
3492,0,1468608214,Tue Apr 07 02:42:11 PDT 2009,NO_QUERY,Dandreeg,early acting funny
659637,0,2242219188,Fri Jun 19 11:55:12 PDT 2009,NO_QUERY,nwendt941,go back city evening back work tomorrow
192554,0,1969879151,Sat May 30 01:34:29 PDT 2009,NO_QUERY,aceworld,power cut watching movie
704177,0,2255951994,Sat Jun 20 12:02:18 PDT 2009,NO_QUERY,nstick13,laying tonight call house hit digitally cell service
213887,0,1975106023,Sat May 30 14:27:37 PDT 2009,NO_QUERY,vickysecret,work tonight
1520196,4,2176172420,Mon Jun 15 03:07:16 PDT 2009,NO_QUERY,melsmantel,noon gun finally blasted lunch till escape dinner
609426,0,2223710131,Thu Jun 18 08:36:56 PDT 2009,NO_QUERY,iPhoneMe,back got message get change something page guess false alarm
195907,0,1970601714,Sat May 30 04:31:11 PDT 2009,NO_QUERY,pynnie26,r u dont u busy right day exam n really miss
984979,4,1834435498,Mon May 18 02:55:34 PDT 2009,NO_QUERY,twanalyst,sorry sometimes work
1307583,4,2012410048,Tue Jun 02 20:36:03 PDT 2009,NO_QUERY,Emmy_Doodle,sleep silly button
820151,4,1553617971,Sat Apr 18 14:45:10 PDT 2009,NO_QUERY,TaskForcePlus,tight know u thing
705078,0,2256246177,Sat Jun 20 12:29:05 PDT 2009,NO_QUERY,EmilyCFBR,unfortunately gallery opening found museum bummer
290856,0,1995509404,Mon Jun 01 13:36:16 PDT 2009,NO_QUERY,prem_k,gulp idea read digital version mag unable get cud help
1545321,4,2182049701,Mon Jun 15 12:39:10 PDT 2009,NO_QUERY,rightcommentary,bit ly later
821136,4,1553953931,Sat Apr 18 15:40:02 PDT 2009,NO_QUERY,rodrigo_lima,awesome weather today tomorrow even better
546253,0,2201698453,Tue Jun 16 20:38:43 PDT 2009,NO_QUERY,tamisawyer,worth sorry
896383,4,1693022960,Sun May 03 21:21:45 PDT 2009,NO_QUERY,LaurenLazar,thanks
258839,0,1985282473,Sun May 31 16:48:02 PDT 2009,NO_QUERY,zakasnak,wish gotten done weekend
1433415,4,2060438657,Sat Jun 06 18:54:28 PDT 2009,NO_QUERY,SissyHand,woohoo
521580,0,2192460151,Tue Jun 16 07:04:16 PDT 2009,NO_QUERY,BrwnSkin716,way summer class
149258,0,1883381564,Fri May 22 08:27:44 PDT 2009,NO_QUERY,JohnnyCullen,ie got really bad make worse story
1209921,4,1988988535,Sun May 31 23:59:39 PDT 2009,NO_QUERY,NickiHunter,ton work worth complement work hard b good
705089,0,2256255498,Sat Jun 20 12:29:56 PDT 2009,NO_QUERY,imTastik,agreed family life
260888,0,1985784526,Sun May 31 17:46:01 PDT 2009,NO_QUERY,cathking,lost whilst
811696,4,1470128939,Tue Apr 07 08:26:03 PDT 2009,NO_QUERY,charliestyr,yes yes yes really like gingham one try chat mail point
1085851,4,1969220914,Fri May 29 23:22:09 PDT 2009,NO_QUERY,ClassicSydney,trying
1194485,4,1984449659,Sun May 31 15:07:49 PDT 2009,NO_QUERY,Abbie_xD,god love like excited want play tennis random like
759841,0,2296397479,Tue Jun 23 09:08:00 PDT 2009,NO_QUERY,nerdyrockchick,kind want go drive midnight showing tonight car stereo
770259,0,2301932824,Tue Jun 23 16:06:28 PDT 2009,NO_QUERY,MandinaM,phone always find quite sad co kept telling full
47165,0,1677573948,Sat May 02 02:49:15 PDT 2009,NO_QUERY,Aaronboysen,revision boring
914983,4,1753006903,Sat May 09 23:46:25 PDT 2009,NO_QUERY,joe_novak,grinding rep le awful yet still awful last tabard need
1241838,4,1994081629,Mon Jun 01 11:23:04 PDT 2009,NO_QUERY,funshine65,
1050738,4,1960870069,Fri May 29 08:37:53 PDT 2009,NO_QUERY,Beth0x,movie thee best
1256872,4,1997579388,Mon Jun 01 17:05:45 PDT 2009,NO_QUERY,jonbho,hoped would allow clean integration regard maybe optimistic
1307070,4,2012154224,Tue Jun 02 20:09:35 PDT 2009,NO_QUERY,becker137,dear last tweet reply forgot click reply
956206,4,1825181359,Sun May 17 04:41:42 PDT 2009,NO_QUERY,Jeemie1970,penalty team final certainly take football prowess father
473313,0,2177045245,Mon Jun 15 05:20:00 PDT 2009,NO_QUERY,mkste,aw thanks finally
667123,0,2245510637,Fri Jun 19 16:14:11 PDT 2009,NO_QUERY,Ambrosiaa,never concert really expensive
1045311,4,1957540613,Fri May 29 00:49:30 PDT 2009,NO_QUERY,sweetcandylove,really excited
484518,0,2180814310,Mon Jun 15 10:58:57 PDT 2009,NO_QUERY,jessie001,hey people extremely
107539,0,1823970311,Sat May 16 23:35:26 PDT 2009,NO_QUERY,lanigyrl,back hell pride fill today
1480339,4,2066846631,Sun Jun 07 11:16:46 PDT 2009,NO_QUERY,penguinsfan,look found oh
1251216,4,1996459805,Mon Jun 01 15:07:13 PDT 2009,NO_QUERY,thetristan,maybe get twitter account related head scratcher know
139825,0,1880891497,Fri May 22 02:52:21 PDT 2009,NO_QUERY,MzJaiMii,ugh bout last hour update bout fire damn
14104,0,1553549993,Sat Apr 18 14:34:10 PDT 2009,NO_QUERY,JoanneSardini,working lot happy cause weather good catching end game
420560,0,2062234118,Sat Jun 06 22:40:25 PDT 2009,NO_QUERY,steveodwyer,going mad first massive mistake series last
729249,0,2263266836,Sun Jun 21 00:21:57 PDT 2009,NO_QUERY,staciiyvii,nothing home saw trailer everyone talking bout dont want truth
96623,0,1792683130,Wed May 13 23:54:04 PDT 2009,NO_QUERY,susannaling,tummy friendly today must last p
1451873,4,2063087008,Sun Jun 07 01:19:19 PDT 2009,NO_QUERY,musicmaker84,tomorrow first time
435806,0,2065511449,Sun Jun 07 08:44:49 PDT 2009,NO_QUERY,virre,
536128,0,2198293110,Tue Jun 16 15:52:29 PDT 2009,NO_QUERY,6CarpT77,good thing
859195,4,1675999261,Fri May 01 20:50:27 PDT 2009,NO_QUERY,heysteph,banana island good
1530138,4,2177720708,Mon Jun 15 06:35:27 PDT 2009,NO_QUERY,lindadominique,hey lady shaking thought sent shoe link
1077902,4,1967756513,Fri May 29 20:09:24 PDT 2009,NO_QUERY,Steeply,release beta closed community like
1130723,4,1975741084,Sat May 30 15:48:07 PDT 2009,NO_QUERY,KayKay18,sweet know tweet everyone back hope pretty day
159028,0,1956743145,Thu May 28 22:34:43 PDT 2009,NO_QUERY,faded_girl,neck killing know
119403,0,1828035359,Sun May 17 11:57:32 PDT 2009,NO_QUERY,cali23aus,go get something eat study
1032275,4,1933175854,Tue May 26 23:11:38 PDT 2009,NO_QUERY,frances_dianne,god really comfort wow fear
1208364,4,1988807748,Sun May 31 23:25:59 PDT 2009,NO_QUERY,Pinot007,well u made
696214,0,2253462951,Sat Jun 20 08:12:41 PDT 2009,NO_QUERY,sedser,finally hungry go make food co screaming house
496541,0,2185601940,Mon Jun 15 17:37:40 PDT 2009,NO_QUERY,RonaAnn,look poor baby gotten since know give
119775,0,1831142898,Sun May 17 18:17:53 PDT 2009,NO_QUERY,laura__ashley,chemistry
426089,0,2063461828,Sun Jun 07 02:45:18 PDT 2009,NO_QUERY,ChickenTris,morning lot rain today mind breakfast still sort day get bike call
267596,0,1989228531,Mon Jun 01 00:47:27 PDT 2009,NO_QUERY,jhennhiie,see badly
637611,0,2234236080,Thu Jun 18 22:40:31 PDT 2009,NO_QUERY,kianaxxoo,day long
1399073,4,2054191242,Sat Jun 06 06:47:07 PDT 2009,NO_QUERY,Dannnerz,punch need simple though hah
1077298,4,1967641031,Fri May 29 19:57:11 PDT 2009,NO_QUERY,pixelsrzen,thanks love
1173962,4,1980881866,Sun May 31 07:54:35 PDT 2009,NO_QUERY,cedes,welcome
1247662,4,1995594440,Mon Jun 01 13:44:29 PDT 2009,NO_QUERY,wildcatdesigns,check bit ly
1081050,4,1968400860,Fri May 29 21:21:35 PDT 2009,NO_QUERY,sswayze,glad like
1068405,4,1965713948,Fri May 29 16:24:33 PDT 2009,NO_QUERY,beingnobody,release brilliant
620857,0,2228562835,Thu Jun 18 14:35:50 PDT 2009,NO_QUERY,angelxwarrior,like going sleep tired though loyal minion duty
983536,4,1834304038,Mon May 18 02:25:11 PDT 2009,NO_QUERY,Morgaine_LaFay,sorry make
79477,0,1751850913,Sat May 09 20:25:53 PDT 2009,NO_QUERY,Natalieexox,v chatting stole really thing go aim
1540155,4,2180323978,Mon Jun 15 10:18:53 PDT 2009,NO_QUERY,jmikeydarby1,back together
161748,0,1957388484,Fri May 29 00:20:53 PDT 2009,NO_QUERY,dicesix,w deep dive vi sun dynamite fishing done toll
983785,4,1834323583,Mon May 18 02:29:53 PDT 2009,NO_QUERY,ellalouise74,finally got energy back stopping hope stay way
1067925,4,1965599180,Fri May 29 16:12:19 PDT 2009,NO_QUERY,SarahLazer,running giant eagle buy mint chunk ice cream eat way back
531540,0,2196358031,Tue Jun 16 12:21:59 PDT 2009,NO_QUERY,TREband,always want rain u tour
684616,0,2250564473,Sat Jun 20 00:51:59 PDT 2009,NO_QUERY,eddyljm,un predictable weather
895749,4,1692785503,Sun May 03 20:46:46 PDT 2009,NO_QUERY,RayRivers,well great took day u deserve break busy hey movie million
1292173,4,2003002188,Tue Jun 02 05:39:59 PDT 2009,NO_QUERY,strawberryjoker,home day
1416156,4,2057353452,Sat Jun 06 12:50:46 PDT 2009,NO_QUERY,tweeteradder5,get day add everyone train pay
78421,0,1751351613,Sat May 09 19:14:53 PDT 2009,NO_QUERY,WildAngelJoy,say quot many u wish could spirit quot
1074436,4,1966963950,Fri May 29 18:43:22 PDT 2009,NO_QUERY,KnightRid,right back
1335293,4,2016960783,Wed Jun 03 07:38:16 PDT 2009,NO_QUERY,ymaethetrinket,accepted rice trade cream need
1265797,4,1999514115,Mon Jun 01 20:21:02 PDT 2009,NO_QUERY,yingko2,thanks
437262,0,2065877857,Sun Jun 07 09:28:05 PDT 2009,NO_QUERY,Duskchild,unexpectedly lost appendix even let keep
201099,0,1971817919,Sat May 30 07:58:00 PDT 2009,NO_QUERY,RagManX,homosexuality small hate bit ly
184147,0,1967605196,Fri May 29 19:53:13 PDT 2009,NO_QUERY,Splendora,bed dont feel good right night world
1415151,4,2057171685,Sat Jun 06 12:30:23 PDT 2009,NO_QUERY,toocuteredhead,hope good day
644657,0,2236081733,Fri Jun 19 02:48:35 PDT 2009,NO_QUERY,Estherlala,still go leave stay though decision probably
283617,0,1992949377,Mon Jun 01 09:35:08 PDT 2009,NO_QUERY,angel_ninsy,really wish ago really go home sleep
1177975,4,1981504018,Sun May 31 09:17:30 PDT 2009,NO_QUERY,mswittsalot,playground rocky ridge id anything yummy hot
1317621,4,2014286884,Wed Jun 03 01:02:04 PDT 2009,NO_QUERY,adamfield,setup sync music upon connection lan pretty nifty stuff think
1001051,4,1880059661,Thu May 21 23:58:36 PDT 2009,NO_QUERY,mayhemstudios,thanks buddy
572812,0,2209562064,Wed Jun 17 10:31:52 PDT 2009,NO_QUERY,simonisCRUNK,find
1570103,4,2188525868,Mon Jun 15 22:03:35 PDT 2009,NO_QUERY,sushihakusho,hi p
720275,0,2260843688,Sat Jun 20 19:51:40 PDT 2009,NO_QUERY,imcute519,going much fun one much fun meeting
1320403,4,2014581509,Wed Jun 03 02:00:36 PDT 2009,NO_QUERY,Sonal_M,close bing match people may easily shift still differently establish unique image
1487028,4,2068197797,Sun Jun 07 13:40:04 PDT 2009,NO_QUERY,Sabina18,get rest see later nice dream dream
921012,4,1754098614,Sun May 10 04:58:19 PDT 2009,NO_QUERY,blackberrytwit,try
688286,0,2251490704,Sat Jun 20 03:40:30 PDT 2009,NO_QUERY,mariesquints,pack
1467152,4,2064569830,Sun Jun 07 06:37:26 PDT 2009,NO_QUERY,vakulkarni,one quot totally awesome quot open chat another friend day made
1211523,4,1989162977,Mon Jun 01 00:33:25 PDT 2009,NO_QUERY,Khalefah,resign today
1315727,4,2014068188,Wed Jun 03 00:21:57 PDT 2009,NO_QUERY,Japh,fun
456644,0,2071338609,Sun Jun 07 19:14:03 PDT 2009,NO_QUERY,nat062009,blame talk
112429,0,1825451014,Sun May 17 05:44:51 PDT 2009,NO_QUERY,nikkix0,harper island totally gross episode people scary really tired want sleep
444732,0,2067916998,Sun Jun 07 13:10:52 PDT 2009,NO_QUERY,papucia13,much today laundry sad alone nervous work
216958,0,1975823388,Sat May 30 15:58:52 PDT 2009,NO_QUERY,maskalade,friend tried convince knew despite uncle
395213,0,2055895956,Sat Jun 06 10:09:06 PDT 2009,NO_QUERY,snipehunter,sick cool circumstance cool running fever shaking like arctic
46701,0,1677470936,Sat May 02 02:15:03 PDT 2009,NO_QUERY,simk318,comment model section true design used front page
70306,0,1693620902,Sun May 03 23:09:55 PDT 2009,NO_QUERY,peachness,finally got running hope someone soon running time make car payment
1062084,4,1964018874,Fri May 29 13:36:03 PDT 2009,NO_QUERY,HarlemVintage,also tasting di well structured classy red come tomorrow
1554340,4,2184853135,Mon Jun 15 16:31:00 PDT 2009,NO_QUERY,InBonobo,canada launch mobile payment bit ly bit ly take
51531,0,1678996623,Sat May 02 08:16:26 PDT 2009,NO_QUERY,tashasiian,miss havent spoken
200547,0,1971694170,Sat May 30 07:41:18 PDT 2009,NO_QUERY,PonderingBlonde,sending love back home bit ly
1023271,4,1882972977,Fri May 22 07:47:57 PDT 2009,NO_QUERY,MakeupLoveer,two till next exam relax
1004380,4,1880410885,Fri May 22 01:08:37 PDT 2009,NO_QUERY,eiacordovez,going back manila face hate
894057,4,1692137160,Sun May 03 19:21:16 PDT 2009,NO_QUERY,gchance,yeah lot people told give day going feel see also quot training quot
68347,0,1692786741,Sun May 03 20:46:57 PDT 2009,NO_QUERY,Chanelly09,chest pain ouch
1130052,4,1975630857,Sat May 30 15:34:00 PDT 2009,NO_QUERY,natalyvaldes,got done w show way dinner quot sneaker quot event w clark kent
56407,0,1685395587,Sun May 03 00:12:24 PDT 2009,NO_QUERY,maddyks,seem place reference
1441424,4,2061819243,Sat Jun 06 21:41:13 PDT 2009,NO_QUERY,ArmacostDepp,spent one summer couple ago watching
478891,0,2178691227,Mon Jun 15 08:04:08 PDT 2009,NO_QUERY,soulsong4ever,seen new pic month hard give r u
32090,0,1564169400,Mon Apr 20 02:07:44 PDT 2009,NO_QUERY,Bitter_Sweet_,long way away
407489,0,2059189763,Sat Jun 06 16:25:46 PDT 2009,NO_QUERY,BloodBlonde94,stomach
876552,4,1681141423,Sat May 02 13:18:35 PDT 2009,NO_QUERY,MAGIC26,enjoying sunshine
500441,0,2186848664,Mon Jun 15 19:25:32 PDT 2009,NO_QUERY,couturecutie76,wow tired wish could school tomorrow
177102,0,1965527505,Fri May 29 16:04:40 PDT 2009,NO_QUERY,IvoryCries,want go sit heat watch high school graduation
1277727,4,2001353875,Tue Jun 02 00:36:37 PDT 2009,NO_QUERY,conradtheart,cool looking forward
609031,0,2223569649,Thu Jun 18 08:26:21 PDT 2009,NO_QUERY,thatlass,kept thinking today quite upset go work tomorrow
1411131,4,2056401373,Sat Jun 06 11:04:40 PDT 2009,NO_QUERY,bballmansam32,working video think pretty good
514730,0,2190685645,Tue Jun 16 03:26:22 PDT 2009,NO_QUERY,Krystalbabe_xx,want summer come back already
680895,0,2249608386,Fri Jun 19 22:39:37 PDT 2009,NO_QUERY,maj1210,cereal loll remember chocolate milk
1070540,4,1966165227,Fri May 29 17:14:50 PDT 2009,NO_QUERY,ifeelsquishy,follow cool
469467,0,2176216726,Mon Jun 15 03:15:04 PDT 2009,NO_QUERY,dustydean,imagine election stolen burned plan protest quot legal quot protest
430560,0,2064355012,Sun Jun 07 06:02:00 PDT 2009,NO_QUERY,milchazena,feeling weak sentimental whoa
999953,4,1879940753,Thu May 21 23:35:57 PDT 2009,NO_QUERY,fikabayasut,aku
209810,0,1974071333,Sat May 30 12:23:00 PDT 2009,NO_QUERY,OHMommy,thanks read post today house torn mess
458877,0,2072030577,Sun Jun 07 20:16:55 PDT 2009,NO_QUERY,SweetEmixoxo,love
1452949,4,2063188512,Sun Jun 07 01:41:29 PDT 2009,NO_QUERY,PinoyTarsier,extra cautious touching
1137779,4,1976776633,Sat May 30 19:02:19 PDT 2009,NO_QUERY,jigpu,available browser counting
1179461,4,1981752336,Sun May 31 09:49:10 PDT 2009,NO_QUERY,kensodev,
844509,4,1564072231,Mon Apr 20 01:37:41 PDT 2009,NO_QUERY,jessicastrust,good morning
465207,0,2175299313,Mon Jun 15 00:36:23 PDT 2009,NO_QUERY,vampiress_vina,writing thesis cannot concentrate
22021,0,1557397201,Sun Apr 19 03:51:58 PDT 2009,NO_QUERY,jaulin,muscle shoulder sure hope better soon
598188,0,2219456216,Thu Jun 18 00:34:43 PDT 2009,NO_QUERY,JeccaD,losing cable tomorrow hate love new place
1037614,4,1956545372,Thu May 28 22:06:44 PDT 2009,NO_QUERY,cager83,yeah wait get plane tired black sea yes
234656,0,1979632190,Sun May 31 03:52:42 PDT 2009,NO_QUERY,leddy2286,one word u chemistry
1037509,4,1956529866,Thu May 28 22:04:42 PDT 2009,NO_QUERY,nativechuck,got look video spent looking um thanks
976516,4,1833638192,Sun May 17 23:56:51 PDT 2009,NO_QUERY,doublesided,lovely catch
1195644,4,1984664997,Sun May 31 15:33:31 PDT 2009,NO_QUERY,SK8_HURLEY,little cousin soon
171251,0,1963155739,Fri May 29 12:17:20 PDT 2009,NO_QUERY,JosLuvzKevinJay,wish school sadly still like another month left
820905,4,1553864606,Sat Apr 18 15:25:17 PDT 2009,NO_QUERY,MissXu,tend always bring back food design usually food
347315,0,2016430813,Wed Jun 03 06:45:54 PDT 2009,NO_QUERY,bobbinrob,ah know seriously
122538,0,1833728163,Mon May 18 00:14:59 PDT 2009,NO_QUERY,vmahmud,looking good schedule falling apart
1505845,4,2072460903,Sun Jun 07 21:04:10 PDT 2009,NO_QUERY,Lishy76,get well deserved rest
887499,4,1687012004,Sun May 03 07:30:08 PDT 2009,NO_QUERY,pursued_by_bear,getting ready go
234572,0,1979614398,Sun May 31 03:48:25 PDT 2009,NO_QUERY,hisamueltan,sure quot alien quot fall asleep
1346920,4,2044427712,Fri Jun 05 09:20:36 PDT 2009,NO_QUERY,__dana__,thank quick support
359568,0,2045849671,Fri Jun 05 11:19:41 PDT 2009,NO_QUERY,JennyisNinja,honest
398701,0,2056961278,Sat Jun 06 12:06:51 PDT 2009,NO_QUERY,sickofit90,sitting class never fun
88023,0,1754700557,Sun May 10 07:07:11 PDT 2009,NO_QUERY,mynewgroove,going take day
6742,0,1469548133,Tue Apr 07 06:42:48 PDT 2009,NO_QUERY,Annierace,love sorry saw
154959,0,1936064368,Wed May 27 07:23:25 PDT 2009,NO_QUERY,chrysalisceo,dry suit course open yet opening
826297,4,1556647723,Sat Apr 18 23:42:43 PDT 2009,NO_QUERY,nil17,take somebody techy get worked next week
1486448,4,2068078800,Sun Jun 07 13:27:43 PDT 2009,NO_QUERY,Arasphere,meaning
850281,4,1565397025,Mon Apr 20 06:39:31 PDT 2009,NO_QUERY,Shanniee,meeting pete smell nice
736384,0,2265000133,Sun Jun 21 05:31:36 PDT 2009,NO_QUERY,isabelamaria,want home
765779,0,2299592933,Tue Jun 23 13:06:22 PDT 2009,NO_QUERY,Misscascilla,suppose rain tomorrow
1081992,4,1968648866,Fri May 29 21:53:48 PDT 2009,NO_QUERY,phalary42,course
829589,4,1557191485,Sun Apr 19 02:33:18 PDT 2009,NO_QUERY,ItsMe_Julie,thank making night amazing stop smiling great good night
232748,0,1979234131,Sun May 31 02:10:41 PDT 2009,NO_QUERY,exortabreedoll,feel lonely somehow
881423,4,1685808386,Sun May 03 02:11:18 PDT 2009,NO_QUERY,KIAFBABY,night
336296,0,2013966584,Wed Jun 03 00:04:36 PDT 2009,NO_QUERY,nouranm,link work
1501416,4,2071407345,Sun Jun 07 19:20:51 PDT 2009,NO_QUERY,spaulds1,glad ur good good love always get wear
25579,0,1558395331,Sun Apr 19 08:14:32 PDT 2009,NO_QUERY,cocoandbreezy,morning even sleep today show modeling wit designer
62217,0,1687011829,Sun May 03 07:30:07 PDT 2009,NO_QUERY,sheffield7,work
1077971,4,1967774551,Fri May 29 20:11:18 PDT 2009,NO_QUERY,daniieisthename,speed competition today
976845,4,1833677291,Mon May 18 00:04:33 PDT 2009,NO_QUERY,meke_it,smiling
1075538,4,1967211154,Fri May 29 19:10:09 PDT 2009,NO_QUERY,PinkBunnie8,r end new castle
66707,0,1691934953,Sun May 03 18:55:38 PDT 2009,NO_QUERY,whitneyisrad,blah want school summer come ugh stupid math homework life without love
1360630,4,2048801389,Fri Jun 05 15:47:50 PDT 2009,NO_QUERY,chrisloos007,ya boy could use help get beat
1462821,4,2064068663,Sun Jun 07 05:06:55 PDT 2009,NO_QUERY,Poynter_Jones_x,finally sun come skinny jean good idea hopefully like tomorrow x
1396259,4,2053815534,Sat Jun 06 05:47:06 PDT 2009,NO_QUERY,dzemil,never shift time went line get concert worth
1111566,4,1972245081,Sat May 30 08:51:30 PDT 2009,NO_QUERY,pumpy_jack,love tan
1009667,4,1880923711,Fri May 22 02:59:13 PDT 2009,NO_QUERY,wenefryde,new follower said hi hope super sunny long weekend
127676,0,1834764386,Mon May 18 04:07:35 PDT 2009,NO_QUERY,x_Tinkerbelll_x,tonsillitis
701826,0,2255205721,Sat Jun 20 10:55:03 PDT 2009,NO_QUERY,AlexOzzy,tell somebody mum sadly
166080,0,1961140938,Fri May 29 09:02:53 PDT 2009,NO_QUERY,Katie_Welch,need go sleep tonight exhausted
628663,0,2231379554,Thu Jun 18 18:27:49 PDT 2009,NO_QUERY,biayna,fail math unless study somebody
900837,4,1694124755,Mon May 04 01:11:57 PDT 2009,NO_QUERY,o8livi0n,slept like last think dying something catcher
671674,0,2246934229,Fri Jun 19 18:20:31 PDT 2009,NO_QUERY,antisinecurist,stupid stupid tooth hope soon
1012816,4,1881250818,Fri May 22 04:05:41 PDT 2009,NO_QUERY,ShahiraClea,baby family eat right super adorable
339063,0,2014564400,Wed Jun 03 01:57:26 PDT 2009,NO_QUERY,Kirsty_H_99,good day already gone
114135,0,1826141452,Sun May 17 07:47:38 PDT 2009,NO_QUERY,al3xandra1eigh,feel well
157351,0,1956355272,Thu May 28 21:42:07 PDT 2009,NO_QUERY,voodoodollyanna,wrong ym
565879,0,2206656684,Wed Jun 17 06:52:13 PDT 2009,NO_QUERY,msumwalt,workout
1286118,4,2002216019,Tue Jun 02 03:31:51 PDT 2009,NO_QUERY,toraks,morning like new pic
1522026,4,2176396974,Mon Jun 15 03:45:43 PDT 2009,NO_QUERY,CrystalNeko,seen preview dead fantasy v cloud feminine face epic always
903205,4,1694570160,Mon May 04 03:13:11 PDT 2009,NO_QUERY,nuttychris,get watching
1233866,4,1992254178,Mon Jun 01 08:27:12 PDT 2009,NO_QUERY,jinkyjinks,bye twitter start getting used sleeping early
651865,0,2238024372,Fri Jun 19 06:42:47 PDT 2009,NO_QUERY,Devon_Marie,sitting beach reading eclipse good day want home
146399,0,1882470273,Fri May 22 06:55:55 PDT 2009,NO_QUERY,Dutchrudder,rang mum good new making sleepy baby girl take love mum x
1434319,4,2060614110,Sat Jun 06 19:14:19 PDT 2009,NO_QUERY,moneythreat,made tear
169342,0,1962526893,Fri May 29 11:10:56 PDT 2009,NO_QUERY,yjennings43,e read mind going pick bus stop
1562533,4,2186857126,Mon Jun 15 19:26:17 PDT 2009,NO_QUERY,HarajukuBreezy,
537679,0,2198843010,Tue Jun 16 16:39:02 PDT 2009,NO_QUERY,triciawohlford,finally work camp walk bloody mile mud already miss
767794,0,2300693414,Tue Jun 23 14:28:24 PDT 2009,NO_QUERY,melodyromy,fell
773468,0,2303254478,Tue Jun 23 17:56:29 PDT 2009,NO_QUERY,kray2009,find warped tour
861128,4,1676565571,Fri May 01 22:26:13 PDT 2009,NO_QUERY,ccaatthhyy,oh going much fun
628579,0,2231357230,Thu Jun 18 18:25:47 PDT 2009,NO_QUERY,rawwr,ugh stop working
1199616,4,1985348807,Sun May 31 16:56:03 PDT 2009,NO_QUERY,mrmatt57,got message backbone connection area tonight
1096496,4,1970317253,Sat May 30 03:21:47 PDT 2009,NO_QUERY,Stella_Bee,awesome u must excited conservatory name hope ur sun x
271842,0,1990091192,Mon Jun 01 03:51:02 PDT 2009,NO_QUERY,ms_geey,yesterday sitting couch watching dear hubby eating ice cream miss
626908,0,2230752750,Thu Jun 18 17:33:19 PDT 2009,NO_QUERY,hello_noelle,get work go pick forget traffic
1551467,4,2184088699,Mon Jun 15 15:24:20 PDT 2009,NO_QUERY,jmfn,summer session today smiling
478854,0,2178683940,Mon Jun 15 08:03:31 PDT 2009,NO_QUERY,AmyT96,fighting
117434,0,1827641854,Sun May 17 11:08:26 PDT 2009,NO_QUERY,bhemphill07,emergency clinic
